AMC,Morning star rating,Value Research rating,1 month return,NAV,1 Year return,3 Year Return,Minimum investment,AUM,Category,Risk
axis mutual fund,0,0,0.0337,12.68,0.253,0.049699999999999994,100.0,100.0,Other,VeryHigh
axis mutual fund,0,0,0.0259,16.56,0.20170000000000002,0.0848,100.0,100.0,Other,VeryHigh
axis mutual fund,0,0,0.0,0.0,0.0,0.0,1000.0,1000.0,Other,VeryHigh
icici prudential mutual fund,4,5,0.067,1004.49,0.46130000000000004,0.2609,100.0,100.0,Equity,High
icici prudential mutual fund,4,4,0.057,198.46,0.5805,0.3712,100.0,100.0,Equity,VeryHigh
lic mutual fund,3,1,0.0623,20.27,0.13699999999999998,0.1116,1000.0,1000.0,Equity,VeryHigh
lic mutual fund,2,2,0.0501,139.94,0.2645,0.1366,1000.0,1000.0,Other,VeryHigh
lic mutual fund,1,1,0.0492,155.02,0.2303,0.1275,1000.0,1000.0,Other,VeryHigh
dsp mutual fund,3,0,0.0674,22.54,0.3505,0.0855,100.0,100.0,Other,VeryHigh
dsp mutual fund,0,0,0.04650000000000001,19.01,0.0149,0.0742,100.0,100.0,Other,VeryHigh
dsp mutual fund,0,0,0.0134,16.15,0.0165,0.042699999999999995,100.0,100.0,Other,VeryHigh
dsp mutual fund,0,0,0.0463,18.42,0.0632,0.037000000000000005,100.0,100.0,Other,VeryHigh
dsp mutual fund,0,0,0.0524,12.72,0.0,0.0,100.0,100.0,Equity,VeryHigh
dsp mutual fund,0,0,0.0341,12.71,0.0,0.0,100.0,100.0,Hybrid,VeryHigh
dsp mutual fund,1,3,0.0512,472.14,0.386,0.1606,100.0,100.0,Equity,Moderate
dsp mutual fund,0,0,0.0203,10.79,0.0,0.0,100.0,100.0,Other,VeryHigh
dsp mutual fund,0,0,0.0757,11.65,0.0,0.0,100.0,100.0,Equity,VeryHigh
dsp mutual fund,1,2,0.045,21.25,0.391,0.1671,100.0,100.0,Equity,High
lic mutual fund,4,4,0.0528,55.93,0.6426999999999999,0.20550000000000002,1000.0,1000.0,Other,Low
axis mutual fund,2,1,0.08289999999999999,56.82,0.3285,0.0667,100.0,100.0,Equity,VeryHigh
axis mutual fund,3,3,0.0508,33.14,0.4108,0.17370000000000002,100.0,100.0,Equity,ModeratelyHigh
axis mutual fund,0,0,0.0542,22.58,0.36479999999999996,0.1079,100.0,100.0,Equity,VeryHigh
axis mutual fund,0,0,0.0529,18.19,0.643,0.0,100.0,100.0,Other,VeryHigh
axis mutual fund,0,0,0.050499999999999996,20.08,0.4618,0.0,100.0,100.0,Other,VeryHigh
axis mutual fund,0,0,0.0978,19.57,0.6053000000000001,0.0,100.0,100.0,Other,VeryHigh
axis mutual fund,0,0,0.0507,14.99,0.2713,0.0,100.0,100.0,Other,VeryHigh
axis mutual fund,0,0,0.0576,18.91,0.496,0.0,100.0,100.0,Equity,VeryHigh
axis mutual fund,2,1,0.0655,98.48,0.3566,0.0929,500.0,500.0,Equity,VeryHigh
baroda bnp paribas mutual fund,4,4,0.0359,28.07,0.3131,0.1521,500.0,500.0,Hybrid,VeryHigh
baroda bnp paribas mutual fund,0,0,0.0481,14.6,0.309,0.0,500.0,500.0,Hybrid,VeryHigh
baroda bnp paribas mutual fund,0,0,0.026600000000000002,10.05,0.0,0.0,500.0,500.0,Equity,VeryHigh
baroda bnp paribas mutual fund,4,4,0.040999999999999995,230.87,0.40490000000000004,0.18309999999999998,500.0,500.0,Equity,Moderate
tata mutual fund,0,0,0.0,9.84,0.0,0.0,100.0,100.0,Other,VeryHigh
tata mutual fund,0,0,0.045,11.66,0.0,0.0,100.0,100.0,Other,VeryHigh
tata mutual fund,0,0,0.08650000000000001,10.52,0.0,0.0,100.0,100.0,Other,VeryHigh
tata mutual fund,0,0,0.0602,11.22,0.0,0.0,100.0,100.0,Other,VeryHigh
tata mutual fund,0,0,0.0265,10.87,0.0,0.0,100.0,100.0,Other,VeryHigh
tata mutual fund,0,0,0.0291,11.64,0.0,0.0,100.0,100.0,Other,VeryHigh
tata mutual fund,0,0,0.0363,11.26,0.0,0.0,100.0,100.0,Other,VeryHigh
tata mutual fund,0,0,0.0889,12.61,0.0,0.0,100.0,100.0,Other,VeryHigh
dsp mutual fund,3,3,0.005699999999999999,18.68,0.0716,0.057,100.0,100.0,Debt,LowtoModerate
uti mutual fund,3,3,0.0605,283.1,0.2977,0.1324,500.0,500.0,Equity,VeryHigh
uti mutual fund,0,3,0.0605,283.1,0.2977,0.1324,500.0,500.0,Equity,VeryHigh
uti mutual fund,4,0,0.044800000000000006,420.33,0.34259999999999996,0.1431,500.0,500.0,Equity,VeryHigh
aditya birla sun life mutual fund,4,0,0.0051,434.34,0.0684,0.0557,10000000.0,10000000.0,Debt,Moderate
aditya birla sun life mutual fund,4,4,0.009399999999999999,35.28,0.0803,0.0546,100.0,100.0,Other,Moderate
aditya birla sun life mutual fund,5,4,0.0083,105.75,0.0824,0.061,100.0,100.0,Debt,Moderate
aditya birla sun life mutual fund,4,5,0.005600000000000001,326.39,0.0754,0.0616,1000.0,1000.0,Debt,LowtoModerate
aditya birla sun life mutual fund,4,5,0.006,348.23,0.07629999999999999,0.0626,1000.0,1000.0,Debt,Moderate
aditya birla sun life mutual fund,4,4,0.0073,44.57,0.0766,0.0581,1000.0,1000.0,Debt,Moderate
aditya birla sun life mutual fund,0,3,0.0053,1325.06,0.0669,0.0559,1000.0,1000.0,Debt,Low
aditya birla sun life mutual fund,5,4,0.0073,343.8,0.0766,0.0564,1000.0,1000.0,Debt,Moderate
aditya birla sun life mutual fund,5,0,0.0073,516.1,0.0766,0.0564,10000.0,10000.0,Debt,Moderate
aditya birla sun life mutual fund,4,2,0.0051,619.46,0.0684,0.0557,500.0,500.0,Debt,Moderate
aditya birla sun life mutual fund,4,0,0.005600000000000001,472.08,0.0754,0.0616,5000.0,5000.0,Debt,LowtoModerate
aditya birla sun life mutual fund,5,0,0.006,429.2,0.07629999999999999,0.0626,5000.0,5000.0,Debt,Moderate
icici prudential mutual fund,2,4,0.0152,21.44,0.10400000000000001,0.0885,100.0,100.0,Hybrid,LowtoModerate
icici prudential mutual fund,3,3,0.0507,253.25,0.2727,0.1429,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.05,16.17,0.3588,0.0,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,0,3,0.0693,19.02,0.3922,0.16760000000000003,100.0,100.0,Other,Low
icici prudential mutual fund,0,2,0.05,26.88,0.2402,0.135,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.0783,18.69,0.52,0.0,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.0416,14.6,0.1322,0.0,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.0541,19.38,0.4639,0.0,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,5,4,0.053399999999999996,66.37,0.6516,0.2076,100.0,100.0,Other,Low
icici prudential mutual fund,0,0,0.0405,16.87,0.537,0.0,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.0291,20.43,0.6098,0.0,1000.0,1000.0,Other,VeryHigh
icici prudential mutual fund,0,5,0.0091,33.99,0.5562,0.3947,1000.0,1000.0,Other,VeryHigh
icici prudential mutual fund,3,4,0.0058,32.52,0.07629999999999999,0.059699999999999996,1000.0,1000.0,Hybrid,Low
icici prudential mutual fund,0,0,0.0332,19.59,0.5958,0.0,1000.0,1000.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.10830000000000001,14.69,0.3328,0.0,1000.0,1000.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.0556,17.88,0.5047,0.0,1000.0,1000.0,Other,VeryHigh
icici prudential mutual fund,0,0,0.0579,16.68,0.373,0.0,1000.0,1000.0,Other,VeryHigh
dsp mutual fund,3,3,0.0239,20.97,0.1693,0.0907,100.0,100.0,Hybrid,Moderate
dsp mutual fund,4,3,0.0058,3528.99,0.07339999999999999,0.0599,100.0,100.0,Debt,LowtoModerate
dsp mutual fund,0,4,0.0054,1315.1,0.0673,0.056299999999999996,100.0,100.0,Debt,Low
dsp mutual fund,3,3,0.0054,3218.93,0.0695,0.0546,100.0,100.0,Debt,LowtoModerate
dsp mutual fund,4,3,0.0058,49.7,0.073,0.0575,100.0,100.0,Debt,LowtoModerate
dsp mutual fund,0,0,0.0311,20.13,0.15710000000000002,0.0464,100.0,100.0,Other,VeryHigh
dsp mutual fund,0,3,0.0052,14.18,0.07490000000000001,0.0582,100.0,100.0,Hybrid,Low
dsp mutual fund,3,1,0.0088,12.36,0.0886,0.061399999999999996,100.0,100.0,Debt,Moderate
dsp mutual fund,0,0,0.0235,13.53,0.2421,0.0,100.0,100.0,Other,VeryHigh
dsp mutual fund,0,0,0.0273,54.57,0.1674,0.0974,100.0,100.0,Other,VeryHigh
lic mutual fund,0,3,0.038,19.44,0.2372,0.1457,1000.0,1000.0,Other,High
nippon india mutual fund,1,3,0.0079,14.48,0.07690000000000001,0.051500000000000004,100.0,100.0,Debt,ModeratelyHigh
nippon india mutual fund,0,0,0.0613,10.89,0.2529,0.0,1000.0,1000.0,Equity,VeryHigh
hdfc mutual fund,0,0,0.049400000000000006,14.56,0.1945,0.0,100.0,100.0,Other,VeryHigh
hdfc mutual fund,0,0,0.0404,13.75,0.23149999999999998,0.0,100.0,100.0,Other,VeryHigh
hdfc mutual fund,0,4,0.057999999999999996,18.04,0.37810000000000005,0.193,100.0,100.0,Other,Low
hdfc mutual fund,0,0,0.053399999999999996,17.47,0.6472,0.0,100.0,100.0,Other,VeryHigh
hdfc mutual fund,3,3,0.0506,238.7,0.2726,0.1429,100.0,100.0,Other,VeryHigh
hdfc mutual fund,0,4,0.0369,22.28,0.23199999999999998,0.1449,100.0,100.0,Other,VeryHigh
hdfc mutual fund,0,0,0.0501,15.33,0.3251,0.0,100.0,100.0,Other,VeryHigh
hdfc mutual fund,0,0,0.052199999999999996,17.3,0.4825,0.0,100.0,100.0,Other,VeryHigh
hdfc mutual fund,3,2,0.0499,762.43,0.2386,0.13449999999999998,100.0,100.0,Other,VeryHigh
mahindra manulife mutual fund,0,0,0.0572,15.74,0.5716,0.0,500.0,500.0,Equity,VeryHigh
mahindra manulife mutual fund,4,4,0.0507,27.89,0.4722,0.2297,500.0,500.0,Equity,ModeratelyHigh
invesco mutual fund,4,3,0.005699999999999999,3563.24,0.0728,0.0565,100.0,100.0,Debt,LowtoModerate
invesco mutual fund,3,3,0.0083,2976.64,0.0788,0.053200000000000004,100.0,100.0,Debt,Moderate
invesco mutual fund,0,4,0.0054,1242.89,0.0677,0.056299999999999996,100.0,100.0,Debt,Low
invesco mutual fund,3,3,0.0149,2709.77,0.1096,0.0599,100.0,100.0,Debt,Moderate
invesco mutual fund,3,1,0.0086,2127.15,0.08130000000000001,0.0472,1000.0,1000.0,Debt,Moderate
invesco mutual fund,3,3,0.0072,1784.07,0.0894,0.0654,1000.0,1000.0,Debt,ModeratelyHigh
invesco mutual fund,2,2,0.008199999999999999,1164.47,0.0776,0.0473,1000.0,1000.0,Debt,Moderate
invesco mutual fund,3,2,0.0072,3347.01,0.0779,0.049800000000000004,1000.0,1000.0,Debt,Moderate
invesco mutual fund,4,3,0.0058,2872.8,0.0732,0.056900000000000006,1000.0,1000.0,Debt,LowtoModerate
invesco mutual fund,4,0,0.005699999999999999,2546.16,0.0721,0.055999999999999994,1000.0,1000.0,Debt,LowtoModerate
invesco mutual fund,3,0,0.0070999999999999995,3334.08,0.0775,0.049699999999999994,25000.0,25000.0,Debt,Moderate
invesco mutual fund,0,0,0.011000000000000001,1136.44,0.09539999999999998,0.0,500.0,500.0,Other,Moderate
invesco mutual fund,0,0,0.006999999999999999,1117.94,0.0814,0.0,500.0,500.0,Other,LowtoModerate
invesco mutual fund,0,3,0.0347,21.09,0.2254,0.1442,500.0,500.0,Other,High
invesco mutual fund,3,0,0.0052,3189.48,0.0661,0.0501,5000.0,5000.0,Debt,LowtoModerate
invesco mutual fund,2,0,0.0051,2555.89,0.06509999999999999,0.049400000000000006,5000.0,5000.0,Debt,LowtoModerate
axis mutual fund,0,0,0.0227,10.63,0.0,0.0,100.0,100.0,Other,VeryHigh
aditya birla sun life mutual fund,4,0,0.0391,1448.8,0.3379,0.1304,100.0,100.0,Equity,VeryHigh
aditya birla sun life mutual fund,0,0,0.0964,190.6,0.3422,0.129,100.0,100.0,Equity,VeryHigh
aditya birla sun life mutual fund,2,1,0.0475,133.05,0.4211,0.2245,100.0,100.0,Equity,High
dsp mutual fund,4,3,0.0067,43.71,0.0733,0.051500000000000004,100.0,100.0,Debt,Moderate
dsp mutual fund,2,2,0.0246,26.49,0.20920000000000002,0.099,100.0,100.0,Hybrid,Moderate
sbi mutual fund,4,3,0.0062,42.74,0.0791,0.0645,500.0,500.0,Debt,High
aditya birla sun life mutual fund,0,3,0.0051,25.18,0.0759,0.0587,100.0,100.0,Hybrid,Low
aditya birla sun life mutual fund,0,0,0.0528,18.3,0.643,0.0,100.0,100.0,Other,VeryHigh
aditya birla sun life mutual fund,0,0,0.0165,13.61,0.1467,0.0,100.0,100.0,Other,VeryHigh
aditya birla sun life mutual fund,0,0,0.0265,15.54,0.3632,0.0,100.0,100.0,Other,VeryHigh
aditya birla sun life mutual fund,0,1,0.0974,22.38,0.602,0.1967,100.0,100.0,Other,VeryHigh
aditya birla sun life mutual fund,0,3,0.0541,24.48,0.47259999999999996,0.2583,100.0,100.0,Other,VeryHigh
aditya birla sun life mutual fund,0,4,0.0579,18.37,0.3747,0.1906,100.0,100.0,Other,Low
aditya birla sun life mutual fund,0,1,0.0226,21.6,0.1996,0.13570000000000002,100.0,100.0,Other,High
aditya birla sun life mutual fund,3,3,0.0334,102.92,0.2271,0.1216,100.0,100.0,Hybrid,VeryHigh
aditya birla sun life mutual fund,2,2,0.050499999999999996,254.93,0.2713,0.1411,100.0,100.0,Other,VeryHigh
mirae asset mutual fund,3,2,0.006,1186.87,0.0738,0.0576,500.0,500.0,Debt,LowtoModerate
mirae asset mutual fund,4,4,0.027000000000000003,19.41,0.17420000000000002,0.10310000000000001,500.0,500.0,Hybrid,ModeratelyHigh
mirae asset mutual fund,3,3,0.005600000000000001,2129.31,0.0712,0.0548,500.0,500.0,Debt,Moderate
mirae asset mutual fund,2,2,0.005699999999999999,15.23,0.0692,0.042800000000000005,500.0,500.0,Debt,LowtoModerate
mirae asset mutual fund,4,5,0.006,1232.44,0.07490000000000001,0.0605,500.0,500.0,Debt,Moderate
mirae asset mutual fund,0,0,0.030899999999999997,13.72,0.20350000000000001,0.0,500.0,500.0,Hybrid,High
mirae asset mutual fund,0,0,0.010700000000000001,11.81,0.0932,0.0,500.0,500.0,Other,Moderate
mirae asset mutual fund,0,3,0.005,12.38,0.076,0.0583,500.0,500.0,Hybrid,Low
mirae asset mutual fund,2,3,0.0068000000000000005,14.76,0.0723,0.0512,500.0,500.0,Debt,Moderate
mirae asset mutual fund,2,2,0.0068000000000000005,11.95,0.0733,0.0507,500.0,500.0,Debt,Moderate
mirae asset mutual fund,3,2,0.0063,12.15,0.0735,0.0509,500.0,500.0,Debt,Moderate
mirae asset mutual fund,0,0,0.0076,11.17,0.0833,0.0,500.0,500.0,Other,Moderate
mirae asset mutual fund,0,0,0.0064,11.52,0.0827,0.0,500.0,500.0,Other,LowtoModerate
mirae asset mutual fund,0,0,0.0058,11.41,0.07490000000000001,0.0,500.0,500.0,Other,LowtoModerate
mirae asset mutual fund,3,3,0.051100000000000007,32.16,0.2726,0.1366,500.0,500.0,Hybrid,VeryHigh
hsbc mutual fund,0,3,0.0053,1281.56,0.06709999999999999,0.0559,1000.0,1000.0,Debt,Low
hsbc mutual fund,3,4,0.005699999999999999,1277.25,0.0725,0.058899999999999994,1000.0,1000.0,Debt,LowtoModerate
hsbc mutual fund,3,2,0.0055000000000000005,22.73,0.0703,0.0451,1000.0,1000.0,Debt,LowtoModerate
hsbc mutual fund,0,0,0.0346,11.87,0.0,0.0,500.0,500.0,Hybrid,VeryHigh
aditya birla sun life mutual fund,2,1,0.04,100.82,0.4753,0.2685,100.0,100.0,Equity,High
aditya birla sun life mutual fund,4,3,0.0548,534.17,0.3348,0.1642,100.0,100.0,Equity,ModeratelyHigh
aditya birla sun life mutual fund,4,3,0.0548,534.17,0.3348,0.1642,100.0,100.0,Equity,ModeratelyHigh
aditya birla sun life mutual fund,0,0,0.0037,35.5,0.645,0.3864,100.0,100.0,Equity,VeryHigh
aditya birla sun life mutual fund,1,0,0.064,20.29,0.385,0.1859,100.0,100.0,Equity,VeryHigh
aditya birla sun life mutual fund,3,2,0.0576,142.64,0.3617,0.16140000000000002,100.0,100.0,Equity,ModeratelyHigh
icici prudential mutual fund,0,3,0.0373,23.06,0.2347,0.1449,100.0,100.0,Other,High
icici prudential mutual fund,0,0,0.0329,23.52,0.4315,0.2429,100.0,100.0,Equity,High
icici prudential mutual fund,0,2,0.0068000000000000005,14.23,0.0703,0.0493,100.0,100.0,Other,Moderate
icici prudential mutual fund,5,4,0.0070999999999999995,42.09,0.08220000000000001,0.0596,100.0,100.0,Other,ModeratelyHigh
icici prudential mutual fund,5,5,0.0086,34.61,0.0827,0.06280000000000001,100.0,100.0,Debt,ModeratelyHigh
icici prudential mutual fund,5,4,0.0187,71.97,0.1506,0.0984,100.0,100.0,Hybrid,High
icici prudential mutual fund,0,3,0.0206,16.48,0.154,0.0917,100.0,100.0,Other,ModeratelyHigh
icici prudential mutual fund,0,4,0.051399999999999994,25.36,0.4097,0.2005,100.0,100.0,Other,Moderate
icici prudential mutual fund,4,2,0.0079,29.73,0.0862,0.0663,100.0,100.0,Debt,Low
icici prudential mutual fund,0,0,0.0558,13.39,0.19210000000000002,0.0,100.0,100.0,Other,VeryHigh
icici prudential mutual fund,0,5,0.0621,31.28,0.47619999999999996,0.2703,100.0,100.0,Other,Moderate
icici prudential mutual fund,5,3,0.005699999999999999,26.12,0.0726,0.0591,1000.0,1000.0,Debt,Moderate
icici prudential mutual fund,4,4,0.0066,56.36,0.077,0.0616,1000.0,1000.0,Debt,Moderate
icici prudential mutual fund,3,5,0.019799999999999998,59.92,0.151,0.1133,1000.0,1000.0,Other,ModeratelyHigh
icici prudential mutual fund,4,4,0.0095,37.65,0.0867,0.0587,1000.0,1000.0,Debt,Moderate
icici prudential mutual fund,4,4,0.008199999999999999,41.86,0.0783,0.059800000000000006,1000.0,1000.0,Debt,ModeratelyHigh
icici prudential mutual fund,0,0,0.0111,84.39,0.0969,0.053099999999999994,1000.0,1000.0,Debt,Moderate
bandhan mutual fund,0,0,0.0889,12.66,0.0,0.0,100.0,100.0,Equity,VeryHigh
nippon india mutual fund,0,3,0.051399999999999994,21.57,0.3652,0.1723,100.0,100.0,Other,Moderate
nippon india mutual fund,4,4,0.0658,4187.22,0.5168,0.27440000000000003,100.0,100.0,Equity,High
nippon india mutual fund,0,0,0.0658,4187.22,0.5168,0.27440000000000003,100.0,100.0,Equity,High
nippon india mutual fund,0,0,0.0658,4187.22,0.5168,0.27440000000000003,100.0,100.0,Equity,High
nippon india mutual fund,0,3,0.055999999999999994,17.52,0.36950000000000005,0.1865,100.0,100.0,Equity,VeryHigh
nippon india mutual fund,3,3,0.030899999999999997,174.18,0.2489,0.12789999999999999,100.0,100.0,Hybrid,VeryHigh
bandhan mutual fund,0,0,0.0848,14.07,0.37450000000000006,0.0,100.0,100.0,Equity,VeryHigh
mahindra manulife mutual fund,0,0,0.0297,10.2,0.0,0.0,500.0,500.0,Equity,VeryHigh
lic mutual fund,2,1,0.0069,13.7,0.0728,0.0483,1000.0,1000.0,Debt,Moderate
lic mutual fund,3,3,0.0074,32.6,0.07519999999999999,0.0526,1000.0,1000.0,Debt,Moderate
lic mutual fund,3,3,0.0098,67.88,0.0816,0.055,1000.0,1000.0,Debt,Moderate
lic mutual fund,3,2,0.0126,32.87,0.08869999999999999,0.0518,1000.0,1000.0,Debt,Moderate
lic mutual fund,3,2,0.0126,56.92,0.08869999999999999,0.0518,1000.0,1000.0,Debt,Moderate
baroda bnp paribas mutual fund,4,0,0.005699999999999999,4187.37,0.0728,0.0603,0.0,0.0,Debt,LowtoModerate
baroda bnp paribas mutual fund,4,0,0.0054,37.91,0.0692,0.055099999999999996,10000.0,10000.0,Debt,LowtoModerate
baroda bnp paribas mutual fund,5,3,0.005699999999999999,2844.23,0.0728,0.0601,500.0,500.0,Debt,LowtoModerate
baroda bnp paribas mutual fund,4,4,0.0059,1454.46,0.0731,0.0613,500.0,500.0,Debt,LowtoModerate
baroda bnp paribas mutual fund,3,3,0.009899999999999999,43.34,0.0864,0.0582,500.0,500.0,Debt,Moderate
baroda bnp paribas mutual fund,3,3,0.0111,39.96,0.092,0.055,500.0,500.0,Debt,Moderate
baroda bnp paribas mutual fund,2,2,0.0088,25.63,0.0795,0.05,500.0,500.0,Debt,Moderate
baroda bnp paribas mutual fund,3,3,0.0054,37.85,0.06849999999999999,0.0535,500.0,500.0,Debt,LowtoModerate
baroda bnp paribas mutual fund,3,3,0.0276,16.04,0.171,0.0944,500.0,500.0,Hybrid,Moderate
baroda bnp paribas mutual fund,0,0,0.0,17.75,0.0,0.0,500.0,500.0,Debt,Moderate
baroda bnp paribas mutual fund,0,0,0.051500000000000004,11.07,0.0,0.0,500.0,500.0,Other,VeryHigh
baroda bnp paribas mutual fund,2,2,0.0058,1298.56,0.0712,0.0571,500.0,500.0,Debt,LowtoModerate
baroda bnp paribas mutual fund,0,0,0.0079,11.27,0.08529999999999999,0.0,500.0,500.0,Other,Moderate
baroda bnp paribas mutual fund,4,0,0.009899999999999999,30.52,0.0864,0.0602,5000.0,5000.0,Debt,Moderate
baroda bnp paribas mutual fund,2,0,0.0088,29.66,0.0795,0.050499999999999996,5000.0,5000.0,Debt,Moderate
360 one mutual fund,0,0,0.0253,12.48,0.0,0.0,1000.0,1000.0,Hybrid,VeryHigh
360 one mutual fund,4,4,0.0444,49.5,0.3754,0.18510000000000001,1000.0,1000.0,Equity,VeryHigh
360 one mutual fund,0,0,0.048799999999999996,15.74,0.49439999999999995,0.0,1000.0,1000.0,Equity,VeryHigh
360 one mutual fund,0,0,0.0,0.0,0.0,0.0,1000.0,1000.0,Equity,LowtoModerate
nippon india mutual fund,2,3,0.0493,104.48,0.2988,0.1722,100.0,100.0,Hybrid,Moderate
nippon india mutual fund,4,4,0.0638,233.64,0.5351,0.2498,100.0,100.0,Equity,VeryHigh
tata mutual fund,0,4,0.0621,31.54,0.5471,0.2014,100.0,100.0,Equity,High
tata mutual fund,0,0,0.10550000000000001,53.38,0.441,0.13369999999999999,100.0,100.0,Equity,VeryHigh
tata mutual fund,3,3,0.0683,24.96,0.3994,0.1838,100.0,100.0,Equity,ModeratelyHigh
tata mutual fund,0,0,0.10289999999999999,15.53,0.4764,0.0,500.0,500.0,Other,VeryHigh
nippon india mutual fund,0,3,0.054400000000000004,25.1,0.46869999999999995,0.257,100.0,100.0,Other,VeryHigh
nippon india mutual fund,0,2,0.0787,35.91,0.5175,0.2521,100.0,100.0,Other,VeryHigh
nippon india mutual fund,2,2,0.050499999999999996,42.72,0.2697,0.1387,100.0,100.0,Other,VeryHigh
nippon india mutual fund,0,2,0.0374,28.54,0.2314,0.1438,100.0,100.0,Other,High
nippon india mutual fund,0,0,0.06,13.43,0.1936,0.0,100.0,100.0,Other,VeryHigh
nippon india mutual fund,0,4,0.052199999999999996,27.77,0.6518,0.21,100.0,100.0,Other,Low
nippon india mutual fund,2,2,0.049699999999999994,41.91,0.23629999999999998,0.1318,100.0,100.0,Other,VeryHigh
nippon india mutual fund,0,1,0.0557,20.45,0.38079999999999997,0.18539999999999998,100.0,100.0,Other,VeryHigh
nippon india mutual fund,0,0,0.0395,18.01,0.5289,0.0,100.0,100.0,Other,VeryHigh
360 one mutual fund,0,2,0.005699999999999999,1906.35,0.07200000000000001,0.0588,1000.0,1000.0,Debt,LowtoModerate
360 one mutual fund,4,4,0.0102,21.09,0.0944,0.06269999999999999,1000.0,1000.0,Debt,ModeratelyHigh
baroda bnp paribas mutual fund,0,0,0.0384,12.61,0.1956,0.0438,500.0,500.0,Other,VeryHigh
bank of india mutual fund,0,5,0.0058,2845.05,0.0742,0.060700000000000004,0.0,0.0,Debt,LowtoModerate
bank of india mutual fund,3,2,0.0053,2995.08,0.0642,0.0538,1000.0,1000.0,Debt,LowtoModerate
bank of india mutual fund,0,2,0.0053,2995.08,0.0642,0.0538,1000.0,1000.0,Debt,LowtoModerate
bank of india mutual fund,3,1,0.0068000000000000005,24.76,0.0701,0.1245,1000.0,1000.0,Debt,Moderate
bank of india mutual fund,3,5,0.0058,2845.6,0.0742,0.060700000000000004,5000.0,5000.0,Debt,LowtoModerate
bank of india mutual fund,0,5,0.0055000000000000005,1247.78,0.06860000000000001,0.0575,5000.0,5000.0,Debt,Low
icici prudential mutual fund,0,0,0.078,23.11,0.46909999999999996,0.18059999999999998,100.0,100.0,Equity,ModeratelyHigh
icici prudential mutual fund,0,0,0.006,21.59,0.6907,0.0,100.0,100.0,Equity,VeryHigh
icici prudential mutual fund,3,0,0.0377,52.87,0.4982,0.2838,100.0,100.0,Equity,LowtoModerate
sbi mutual fund,3,4,0.0441,54.6,0.5600999999999999,0.305,500.0,500.0,Equity,High
sbi mutual fund,0,0,0.0418,244.8,0.3056,0.1448,500.0,500.0,Equity,VeryHigh
sbi mutual fund,4,4,0.0548,38.26,0.3164,0.1531,500.0,500.0,Equity,VeryHigh
sbi mutual fund,0,0,0.0258,16.1,0.3006,0.12119999999999999,500.0,500.0,Other,VeryHigh
sbi mutual fund,0,0,0.0363,15.97,0.3682,0.0,500.0,500.0,Equity,VeryHigh
aditya birla sun life mutual fund,3,5,0.0127,43.53,0.0898,0.0693,1000.0,1000.0,Debt,Moderate
aditya birla sun life mutual fund,0,0,0.006,11.6,0.0768,0.0,500.0,500.0,Other,LowtoModerate
aditya birla sun life mutual fund,0,0,0.0,10.86,0.0,0.0,500.0,500.0,Other,LowtoModerate
aditya birla sun life mutual fund,0,0,0.0062,11.43,0.0774,0.0,500.0,500.0,Other,LowtoModerate
aditya birla sun life mutual fund,0,0,0.005600000000000001,11.39,0.0727,0.0,500.0,500.0,Other,LowtoModerate
aditya birla sun life mutual fund,0,0,0.0076,11.66,0.0836,0.0,500.0,500.0,Other,Moderate
aditya birla sun life mutual fund,0,0,0.0054,32.2,0.0741,0.0633,5000.0,5000.0,Debt,LowtoModerate
tata mutual fund,0,0,0.049400000000000006,18.81,0.3729,0.19,100.0,100.0,Equity,LowtoModerate
tata mutual fund,3,3,0.0124,52.63,0.1561,0.08810000000000001,100.0,100.0,Hybrid,LowtoModerate
tata mutual fund,0,0,0.0518,20.29,0.4364,0.254,100.0,100.0,Equity,VeryHigh
tata mutual fund,0,3,0.0232,22.72,0.2509,0.1444,100.0,100.0,Hybrid,VeryHigh
tata mutual fund,2,3,0.0373,447.71,0.2616,0.1407,100.0,100.0,Hybrid,VeryHigh
tata mutual fund,0,0,0.0645,16.96,0.3743,0.0,100.0,100.0,Equity,VeryHigh
tata mutual fund,0,0,0.0625,15.38,0.3014,0.0,150.0,150.0,Equity,VeryHigh
tata mutual fund,5,2,0.0189,30.96,0.1454,0.07339999999999999,500.0,500.0,Other,ModeratelyHigh
tata mutual fund,4,3,0.0528,67.78,0.3737,0.15380000000000002,500.0,500.0,Other,VeryHigh
tata mutual fund,5,3,0.0458,65.17,0.313,0.1433,500.0,500.0,Other,VeryHigh
tata mutual fund,3,2,0.0067,45.08,0.0725,0.0513,500.0,500.0,Debt,Moderate
uti mutual fund,0,0,0.0,27.89,0.0,0.0,0.0,0.0,Debt,Low
sundaram mutual fund,3,5,0.0225,166.04,0.3804,0.19,100.0,100.0,Equity,ModeratelyHigh
